,src_id,dst_id
9005,220,1088
9006,220,1131
9007,220,233
9008,220,180
9009,220,48
9010,1518,1363
9011,59,442
9012,432,442
9013,432,1087
9014,432,233
9015,195,1138
9016,195,1140
9017,195,1517
9018,195,1144
9019,195,1145
9020,195,933
9021,195,1519
9022,195,1152
9023,195,1153
9024,195,1154
9025,195,1156
9026,195,1162
9027,195,1164
9028,195,1165
9029,195,938
9030,195,1523
9031,195,223
9032,195,1170
9033,195,1171
9034,195,1172
9035,195,1174
9036,195,1175
9037,195,1176
9038,195,442
9039,195,910
9040,195,1179
9041,195,1180
9042,195,1181
9043,195,1182
9044,195,779
9045,195,1184
9046,195,1188
9047,195,911
9048,195,1525
9049,195,387
9050,195,912
9051,195,389
9052,195,1193
9053,195,1526
9054,195,1194
9055,195,1196
9056,195,1197
9057,195,368
9058,195,1528
9059,195,1199
9060,195,913
9061,195,449
9062,195,183
9063,195,1532
9064,195,1201
9065,195,914
9066,195,1204
9067,195,1047
9068,195,198
9069,195,1207
9070,195,452
9071,195,199
9072,195,1210
9073,195,454
9074,195,1212
9075,195,915
9076,195,390
9077,195,204
9078,195,1221
9079,195,1222
9080,195,1224
9081,195,1225
9082,195,917
9083,195,918
9084,195,1537
9085,195,945
9086,195,1229
9087,195,1232
9088,195,1233
9089,195,1234
9090,195,1235
9091,195,1236
9092,195,1241
9093,195,205
9094,195,370
9095,195,337
9096,195,338
9097,195,920
9098,195,1250
9099,195,921
9100,195,468
9101,195,1255
9102,195,471
9103,195,472
9104,195,1263
9105,195,208
9106,195,923
9107,195,1552
9108,195,924
9109,195,396
9110,195,1266
9111,195,1268
9112,195,371
9113,195,1269
9114,195,1270
9115,195,1271
9116,195,1273
9117,195,1275
9118,195,1278
9119,195,925
9120,195,926
9121,195,399
9122,195,189
9123,195,1279
9124,195,1281
9125,195,1283
9126,195,1286
9127,195,1287
9128,195,123
9129,195,1289
9130,195,212
9131,195,1291
9132,195,1293
9133,195,1090
9134,195,1294
9135,195,1295
9136,195,1296
9137,195,214
9138,195,1031
9139,195,1301
9140,195,1792
9141,195,1305
9142,195,1307
9143,195,927
9144,195,1309
9145,195,215
9146,195,1315
9147,195,405
9148,195,1316
9149,195,1563
9150,195,1321
9151,195,1322
9152,195,1323
9153,195,1324
9154,195,1325
9155,195,407
9156,195,961
9157,195,1329
9158,195,1331
9159,195,408
9160,195,1333
9161,195,124
9162,195,490
9163,195,928
9164,195,217
9165,195,218
9166,195,1340
9167,195,1342
9168,195,1343
9169,195,930
9170,195,1569
9171,195,1348
9172,195,931
9173,195,154
9174,195,1063
9175,1519,195
9176,1036,220
9177,1036,1037
9178,1036,442
9179,1152,195
9180,1153,195
9181,1037,1036
9182,130,442
9183,130,370
9184,1156,195
9185,433,442
9186,1437,1499
9187,1109,442
9188,1109,1363
9189,1109,1087
9190,1109,1125
9191,1109,1564
9192,1520,442
9193,1521,1557
9194,1162,195
9195,435,442
9196,435,228
9197,436,1531
9198,436,1545
9199,436,228
9200,436,1087
9201,436,474
9202,436,1088
9203,436,1125
9204,437,442
9205,1110,52
9206,1110,1087
9207,1110,1125
9208,164,442
9209,164,830
9210,164,169
9211,164,1542
9212,164,1549
9213,36,442
9214,1522,442
9215,222,442
9216,222,228
9217,644,442
9218,1164,195
9219,1165,195
9220,50,220
9221,50,442
9222,50,452
9223,50,1087
9224,50,1088
9225,50,1125
9226,43,442
9227,645,442
9228,938,195
9229,938,442
9230,938,468
9231,1523,195
9232,438,442
9233,223,195
9234,223,370
9235,223,228
9236,223,1088
9237,103,442
9238,425,220
9239,425,442
9240,1170,195
9241,440,442
9242,1172,195
9243,1111,1363
9244,1174,195
9245,1524,442
9246,1175,195
9247,339,442
9248,1176,195
9249,259,442
9250,259,262
9251,259,167
9252,259,307
9253,259,178
9254,259,322
9255,249,251
9256,249,1125
9257,778,442
9258,442,34
9259,442,1516
9260,442,1141
9261,442,429
9262,442,430
9263,442,889
9264,442,220
9265,442,59
9266,442,432
9267,442,195
9268,442,1036
9269,442,130
9270,442,433
9271,442,1109
9272,442,1520
9273,442,1521
9274,442,435
9275,442,437
9276,442,164
9277,442,36
9278,442,1522
9279,442,222
9280,442,644
9281,442,50
9282,442,43
9283,442,645
9284,442,938
9285,442,438
9286,442,103
9287,442,425
9288,442,440
9289,442,1524
9290,442,339
9291,442,259
9292,442,778
9293,442,1112
9294,442,132
9295,442,444
9296,442,225
9297,442,38
9298,442,674
9299,442,912
9300,442,419
9301,442,39
9302,442,133
9303,442,913
9304,442,449
9305,442,183
9306,442,358
9307,442,450
9308,442,693
9309,442,1047
9310,442,1535
9311,442,369
9312,442,452
9313,442,1384
9314,442,1116
9315,442,454
9316,442,108
9317,442,1536
9318,442,1118
9319,442,109
9320,442,52
9321,442,5
9322,442,455
9323,442,188
9324,442,574
9325,442,392
9326,442,457
9327,442,168
9328,442,707
9329,442,1232
9330,442,1233
9331,442,278
9332,442,791
9333,442,359
9334,442,370
9335,442,161
9336,442,638
9337,442,1024
9338,442,170
9339,442,171
9340,442,1387
9341,442,338
9342,442,1544
9343,442,53
9344,442,8
9345,442,40
9346,442,468
9347,442,30
9348,442,469
9349,442,470
9350,442,1547
9351,442,136
9352,442,1258
9353,442,228
9354,442,471
9355,442,472
9356,442,396
9357,442,371
9358,442,1367
9359,442,229
9360,442,1087
9361,442,1553
9362,442,925
9363,442,189
9364,442,190
9365,442,163
9366,442,474
9367,442,1282
9368,442,1555
9369,442,41
9370,442,1556
9371,442,580
9372,442,1557
9373,442,1088
9374,442,476
9375,442,123
9376,442,70
9377,442,1026
9378,442,42
9379,442,304
9380,442,1090
9381,442,1296
9382,442,1559
9383,442,479
9384,442,1031
9385,442,1128
9386,442,372
9387,442,305
9388,442,1560
9389,442,695
9390,442,1130
9391,442,138
9392,442,1060
9393,442,601
9394,442,1322
9395,442,1323
9396,442,177
9397,442,178
9398,442,1329
9399,442,1092
9400,442,490
9401,442,1337
9402,442,595
9403,442,257
9404,442,673
9405,442,233
9406,442,340
9407,442,1567
9408,442,492
9409,442,493
9410,442,193
9411,442,494
9412,442,1568
9413,442,495
9414,442,1375
9415,442,496
9416,442,497
9417,442,322
9418,442,154
9419,442,1063
9420,442,500
9421,442,57
9422,1112,220
9423,1112,442
9424,1112,1125
9425,567,171
9426,910,195
9427,1179,195
9428,1180,195
9429,1181,195
9430,262,259
9431,262,294
9432,132,442
9433,132,1556
9434,1182,195
9435,779,195
9436,444,442
9437,444,1087
9438,444,474
9439,444,1125
9440,1184,195
9441,225,442
9442,225,233
9443,830,164
9444,38,442
9445,674,442
9446,911,195
9447,1525,195
9448,387,195
9449,912,195
9450,912,442
9451,604,103
9452,446,450
9453,446,1219
9454,446,1362
9455,446,1125
9456,389,195
9457,1193,195
9458,1526,195
9459,1527,220
9460,1194,195
9461,1196,195
9462,419,442
9463,1197,195
9464,368,195
9465,1528,195
9466,39,442
9467,133,442
9468,133,1565
9469,1045,220
9470,1045,1056
9471,1046,220
9472,1046,362
9473,1529,1363
9474,182,1363
9475,1199,195
9476,913,195
9477,913,442
9478,913,454
9479,913,468
9480,913,926
9481,449,195
9482,449,442
9483,449,370
9484,449,1363
9485,183,195
9486,183,442
9487,183,1088
9488,358,442
9489,1530,1538
9490,1133,220
9491,1531,436
9492,1532,195
9493,450,442
9494,450,446
9495,1533,1535
9496,1533,1564
9497,1201,195
9498,1534,322
9499,693,442
9500,914,195
9501,1204,195
9502,1047,195
9503,1047,442
9504,1535,442
9505,1535,1533
9506,1535,1130
9507,198,195
9508,369,442
9509,369,605
9510,1207,195
9511,452,195
9512,452,50
9513,452,442
9514,452,1363
9515,452,228
9516,452,229
9517,452,1087
9518,452,474
9519,452,1131
9520,452,233
9521,251,249
9522,251,1125
9523,251,252
9524,251,254
9525,1384,442
9526,199,195
9527,1116,442
9528,1116,1363
9529,1116,228
9530,134,442
9531,1210,195
9532,454,195
9533,454,442
9534,454,913
9535,454,370
9536,1117,1087
9537,1117,474
9538,1212,195
9539,915,195
9540,390,195
9541,108,442
9542,108,604
9543,1219,446
9544,204,195
9545,1536,442
9546,1118,442
9547,1118,228
9548,1221,195
9549,1222,195
9550,1224,195
9551,1225,195
9552,109,442
9553,917,195
9554,918,195
9555,1537,195
9556,391,195
9557,52,1110
9558,52,442
9559,5,442
9560,45,220
9561,1538,163
9562,455,442
9563,188,442
9564,188,233
9565,574,442
9566,574,175
9567,392,442
9568,457,442
9569,168,442
9570,169,164
9571,707,442
9572,1227,338
9573,945,195
9574,1539,1550
9575,1539,163
9576,1229,195
9577,1232,195
9578,1232,442
9579,1233,195
9580,1233,442
9581,278,442
9582,1234,195
9583,1235,195
9584,1236,195
9585,791,442
9586,791,1087
9587,1540,1543
9588,1241,195
9589,205,195
9590,359,442
9591,1362,446
9592,370,195
9593,370,130
9594,370,223
9595,370,442
9596,370,449
9597,370,454
9598,370,468
9599,370,471
9600,370,926
9601,370,474
9602,370,783
9603,161,442
9604,638,442
9605,1541,1527
9606,1024,442
9607,1542,164
9608,1386,1382
9609,1386,1133
9610,170,442
9611,287,259
9612,1543,457
9613,171,220
9614,171,442
9615,171,567
9616,1056,220
9617,1056,1045
9618,1387,442
9619,337,195
9620,338,195
9621,338,442
9622,338,925
9623,338,1285
9624,338,1299
9625,1544,442
9626,53,442
9627,1363,220
9628,1363,1518
9629,1363,1109
9630,1363,1111
9631,1363,1529
9632,1363,182
9633,1363,449
9634,1363,452
9635,1363,1116
9636,1363,469
9637,1363,1088
9638,1363,1125
9639,1363,1312
9640,8,442
9641,920,195
9642,1250,195
9643,40,442
9644,921,195
9645,1545,1107
9646,1545,436
9647,468,195
9648,468,938
9649,468,442
9650,468,913
9651,468,370
9652,468,925
9653,468,1322
9654,1546,1564
9655,1121,1087
9656,1121,474
9657,30,442
9658,469,442
9659,469,1363
9660,469,1125
9661,544,195
9662,470,442
9663,1255,195
9664,292,287
9665,1547,442
9666,1548,1550
9667,1548,163
9668,136,442
9669,1549,164
9670,1122,1127
9671,1122,1564
9672,1550,220
9673,1550,1539
9674,1550,1548
9675,1550,163
9676,1258,442
9677,1551,1539
9678,294,262
9679,228,1107
9680,228,220
9681,228,435
9682,228,436
9683,228,222
9684,228,223
9685,228,442
9686,228,452
9687,228,1116
9688,228,1118
9689,228,1367
9690,228,473
9691,228,474
9692,228,1125
9693,228,1127
9694,228,479
9695,228,233
9696,228,494
9697,228,495
9698,471,195
9699,471,442
9700,471,370
9701,471,1125
9702,472,195
9703,472,442
9704,472,1088
9705,1261,109
9706,1262,195
9707,1263,195
9708,208,195
9709,362,1046
9710,923,195
9711,1552,195
9712,924,195
9713,396,195
9714,396,442
9715,1266,195
9716,371,195
9717,371,442
9718,371,783
9719,1269,195
9720,1367,442
9721,1367,228
9722,1367,1125
9723,1367,233
9724,1270,195
9725,1124,1125
9726,1271,195
9727,1273,195
9728,93,180
9729,1275,195
9730,229,442
9731,229,452
9732,229,1125
9733,1087,1107
9734,1087,430
9735,1087,220
9736,1087,432
9737,1087,1109
9738,1087,436
9739,1087,1110
9740,1087,50
9741,1087,442
9742,1087,444
9743,1087,452
9744,1087,1117
9745,1087,791
9746,1087,1121
9747,1087,473
9748,1087,1088
9749,1087,1125
9750,1087,479
9751,1087,482
9752,1087,1130
9753,1087,595
9754,1087,340
9755,1087,493
9756,1087,193
9757,1087,494
9758,1553,442
9759,1553,1562
9760,1553,1570
9761,1278,195
9762,925,195
9763,925,442
9764,925,338
9765,925,468
9766,925,926
9767,925,1322
9768,925,1323
9769,926,195
9770,926,913
9771,926,370
9772,926,925
9773,399,195
9774,189,195
9775,189,442
9776,605,369
9777,473,228
9778,473,1087
9779,473,1088
9780,1279,195
9781,190,442
9782,1281,195
9783,163,442
9784,163,1530
9785,163,1539
9786,163,1386
9787,163,1548
9788,163,1550
9789,163,1551
9790,1554,307
9791,474,1107
9792,474,220
9793,474,436
9794,474,442
9795,474,444
9796,474,452
9797,474,1117
9798,474,370
9799,474,1121
9800,474,228
9801,474,1088
9802,474,1125
9803,474,1564
9804,474,1131
9805,474,340
9806,474,494
9807,1282,442
9808,1555,442
9809,41,442
9810,41,42
9811,1556,442
9812,1556,132
9813,580,442
9814,580,309
9815,1557,442
9816,1088,1107
9817,1088,220
9818,1088,436
9819,1088,50
9820,1088,223
9821,1088,442
9822,1088,183
9823,1088,1363
9824,1088,472
9825,1088,1087
9826,1088,473
9827,1088,474
9828,1088,1125
9829,1088,1564
9830,476,442
9831,1283,195
9832,1286,195
9833,1287,195
9834,123,195
9835,123,442
9836,1289,195
9837,1125,1107
9838,1125,1109
9839,1125,436
9840,1125,1110
9841,1125,50
9842,1125,249
9843,1125,1112
9844,1125,444
9845,1125,446
9846,1125,251
9847,1125,1363
9848,1125,469
9849,1125,228
9850,1125,471
9851,1125,1367
9852,1125,1124
9853,1125,229
9854,1125,1087
9855,1125,474
9856,1125,1088
9857,1125,231
9858,1125,252
9859,1125,1128
9860,1125,1562
9861,1125,1564
9862,1125,1131
9863,1125,1566
9864,1125,233
9865,70,442
9866,1026,442
9867,42,442
9868,42,41
9869,783,370
9870,783,371
9871,783,252
9872,212,195
9873,1291,195
9874,304,442
9875,1558,1516
9876,1293,195
9877,1090,195
9878,1090,442
9879,1294,195
9880,1295,195
9881,1127,1122
9882,1127,228
9883,1296,195
9884,1296,442
9885,231,1125
9886,1559,442
9887,214,195
9888,1299,338
9889,479,442
9890,479,228
9891,479,1087
9892,252,251
9893,252,1125
9894,252,783
9895,252,254
9896,1031,195
9897,1031,442
9898,1128,442
9899,1128,1125
9900,372,442
9901,372,254
9902,1301,195
9903,305,442
9904,403,195
9905,482,1087
9906,482,233
9907,1560,442
9908,1305,195
9909,175,574
9910,1307,195
9911,695,442
9912,1130,442
9913,1130,1535
9914,1130,1087
9915,1130,1564
9916,927,195
9917,138,134
9918,1309,195
9919,1561,580
9920,215,195
9921,1312,1363
9922,1060,442
9923,1562,1553
9924,1562,1125
9925,1315,195
9926,405,195
9927,1316,195
9928,1563,195
9929,601,442
9930,1321,195
9931,254,442
9932,254,252
9933,1322,195
9934,1322,442
9935,1322,1227
9936,1322,468
9937,1323,195
9938,1323,442
9939,1323,1227
9940,1324,195
9941,177,442
9942,307,259
9943,307,1554
9944,1325,195
9945,178,442
9946,406,195
9947,407,195
9948,961,195
9949,1329,195
9950,1329,442
9951,256,251
9952,1331,195
9953,408,195
9954,1092,442
9955,1564,1109
9956,1564,1533
9957,1564,1546
9958,1564,1122
9959,1564,474
9960,1564,1088
9961,1564,1125
9962,1564,1130
9963,1333,195
9964,1565,133
9965,124,195
9966,1499,1261
9967,490,195
9968,490,442
9969,963,195
9970,1337,442
9971,595,442
9972,595,1087
9973,1374,233
9974,1131,220
9975,1131,452
9976,1131,474
9977,1131,1125
9978,1131,233
9979,257,442
9980,928,195
9981,673,442
9982,217,195
9983,1566,1125
9984,233,1107
9985,233,220
9986,233,432
9987,233,442
9988,233,225
9989,233,452
9990,233,188
9991,233,228
9992,233,1367
9993,233,1125
9994,233,482
9995,233,1374
9996,233,1131
9997,233,494
9998,340,442
9999,340,1087
10000,340,474
10001,1567,442
10002,218,195
10003,180,220
10004,180,93
10005,1340,195
10006,492,442
10007,1342,195
10008,493,442
10009,493,1087
10010,1343,195
10011,193,442
10012,193,1087
10013,930,195
10014,48,45
10015,494,442
10016,494,228
10017,494,1087
10018,494,474
10019,494,233
10020,1568,442
10021,495,442
10022,495,228
10023,1375,442
10024,1569,195
10025,1348,195
10026,496,442
10027,497,442
10028,322,259
10029,322,442
10030,322,1534
10031,931,195
10032,154,195
10033,154,442
10034,1063,195
10035,1063,442
10036,500,442
10037,57,442
10038,1570,1553
10039,1571,430
10040,1571,442
10041,1571,791
10042,1571,228
10043,1571,1087
10044,1571,1592
10045,1571,1125
10046,34,430
10047,1354,430
10048,1354,1592
10049,430,1571
10050,430,34
10051,430,1354
10052,430,889
10053,430,1572
10054,430,130
10055,430,1520
10056,430,1573
10057,430,36
10058,430,1574
10059,430,50
10060,430,223
10061,430,1576
10062,430,339
10063,430,442
10064,430,225
10065,430,1579
10066,430,1580
10067,430,39
10068,430,358
10069,430,1581
10070,430,1583
10071,430,1115
10072,430,452
10073,430,454
10074,430,1584
10075,430,52
10076,430,1585
10077,430,1586
10078,430,1588
10079,430,791
10080,430,468
10081,430,1121
10082,430,470
10083,430,228
10084,430,471
10085,430,1087
10086,430,1589
10087,430,473
10088,430,1590
10089,430,474
10090,430,41
10091,430,1591
10092,430,1592
10093,430,1125
10094,430,42
10095,430,304
10096,430,231
10097,430,1593
10098,430,595
10099,430,1594
10100,430,1595
10101,430,1596
10102,430,894
10103,430,1597
10104,430,233
10105,430,493
10106,430,495
10107,430,154
10108,889,430
10109,1572,430
10110,1572,1575
10111,1572,1579
10112,1572,1588
10113,1572,1591
10114,1572,1592
10115,130,430
10116,130,1592
10117,1520,430
10118,1573,430
10119,1573,228
10120,1573,1087
10121,1573,1125
10122,36,430
10123,1574,430
10124,1574,228
10125,1574,1087
10126,1574,1125
10127,1575,1572
10128,50,430
10129,223,430
10130,1576,430
10131,1576,228
10132,1576,1125
10133,339,430
10134,1577,1592
10135,442,1571
10136,442,430
10137,442,1579
10138,442,1592
10139,1578,1087
10140,225,430
10141,225,1592
10142,1579,430
10143,1579,1572
10144,1579,442
10145,1579,1584
10146,1579,1585
10147,1579,791
10148,1579,228
10149,1579,1124
10150,1579,1087
10151,1579,474
10152,1579,1592
10153,1579,1125
10154,1580,1591
10155,1580,1598
10156,39,430
10157,358,430
10158,1581,430
10159,1582,1591
10160,1582,1598
10161,1583,430
10162,1115,430
10163,452,430
10164,454,430
10165,1584,430
10166,1584,1579
10167,1584,1592
10168,1584,1598
10169,52,430
10170,1585,430
10171,1585,1579
10172,1585,1586
10173,1585,1587
10174,1585,1592
10175,1586,430
10176,1586,1585
10177,1587,1585
10178,1587,1591
10179,1588,430
10180,1588,1598
10181,791,1571
10182,791,430
10183,791,1579
10184,791,1592
10185,468,430
10186,1121,430
10187,1121,1592
10188,470,430
10189,228,1571
10190,228,430
10191,228,1573
10192,228,1574
10193,228,1576
10194,228,1579
10195,228,1592
10196,228,1593
10197,228,1597
10198,471,430
10199,1124,1579
10200,1087,1571
10201,1087,430
10202,1087,1573
10203,1087,1574
10204,1087,1578
10205,1087,1579
10206,1087,1592
10207,1087,1593
10208,1087,1597
10209,1589,430
10210,1589,1596
10211,473,430
10212,1590,430
10213,474,430
10214,474,1579
10215,41,430
10216,1591,430
10217,1591,1572
10218,1591,1582
10219,1591,1587
10220,1591,1592
10221,1592,1571
10222,1592,1354
10223,1592,430
10224,1592,1572
10225,1592,130
10226,1592,1577
10227,1592,442
10228,1592,225
10229,1592,1579
10230,1592,1584
10231,1592,1585
10232,1592,791
10233,1592,1121
10234,1592,228
10235,1592,1087
10236,1592,1591
10237,1592,1125
10238,1592,233
10239,1125,1571
10240,1125,430
10241,1125,1573
10242,1125,1574
10243,1125,1576
10244,1125,1579
10245,1125,1592
10246,1125,1593
10247,1125,1597
10248,42,430
10249,304,430
10250,231,430
10251,1593,430
10252,1593,228
10253,1593,1087
10254,1593,1125
10255,595,430
10256,1594,430
10257,1595,430
10258,1596,430
10259,894,430
10260,1597,430
10261,1597,228
10262,1597,1087
10263,1597,1125
10264,233,430
10265,233,1592
10266,1598,430
10267,1598,1582
10268,1598,1584
10269,1598,1588
10270,493,430
10271,495,430
10272,154,430
10273,1380,645
10274,1380,419
10275,1599,645
10276,1599,1604
10277,1600,647
10278,1034,354
10279,1034,653
10280,641,645
10281,641,419
10282,641,651
10283,641,1056
10284,1035,419
10285,1036,645
10286,1036,419
10287,1037,1036
10288,642,645
10289,642,419
10290,642,1054
10291,643,419
10292,1039,645
10293,1039,419
10294,435,419
10295,164,645
10296,164,419
10297,164,178
10298,644,645
10299,644,354
10300,644,647
10301,644,419
10302,644,454
10303,644,650
10304,644,651
10305,644,1049
10306,644,661
10307,644,667
10308,645,1380
10309,645,1599
10310,645,641
10311,645,1036
10312,645,642
10313,645,1039
10314,645,164
10315,645,644
10316,645,339
10317,645,354
10318,645,646
10319,645,1042
10320,645,647
10321,645,419
10322,645,358
10323,645,1047
10324,645,454
10325,645,650
10326,645,1603
10327,645,651
10328,645,652
10329,645,791
10330,645,1605
10331,645,1049
10332,645,1053
10333,645,659
10334,645,1055
10335,645,359
10336,645,1606
10337,645,638
10338,645,468
10339,645,660
10340,645,661
10341,645,362
10342,645,1553
10343,645,189
10344,645,662
10345,645,1058
10346,645,665
10347,645,1060
10348,645,667
10349,645,1062
10350,645,668
10351,645,57
10352,339,645
10353,1041,646
10354,1041,647
10355,1041,358
10356,1041,359
10357,1041,1060
10358,1041,794
10359,354,1034
10360,354,644
10361,354,645
10362,354,357
10363,354,419
10364,354,648
10365,354,1602
10366,354,649
10367,354,651
10368,354,653
10369,354,654
10370,354,655
10371,354,1052
10372,354,1054
10373,354,361
10374,354,661
10375,354,176
10376,354,1612
10377,354,178
10378,442,419
10379,646,645
10380,646,1041
10381,1042,645
10382,1042,419
10383,1042,661
10384,647,1600
10385,647,644
10386,647,645
10387,647,1041
10388,647,419
10389,647,661
10390,647,794
10391,647,667
10392,357,354
10393,357,419
10394,1043,419
10395,1043,660
10396,419,1380
10397,419,641
10398,419,1035
10399,419,1037
10400,419,642
10401,419,643
10402,419,1039
10403,419,435
10404,419,164
10405,419,644
10406,419,645
10407,419,354
10408,419,442
10409,419,1042
10410,419,647
10411,419,357
10412,419,1043
10413,419,1601
10414,419,1045
10415,419,358
10416,419,454
10417,419,649
10418,419,168
10419,419,651
10420,419,278
10421,419,652
10422,419,791
10423,419,655
10424,419,656
10425,419,1605
10426,419,657
10427,419,1050
10428,419,658
10429,419,1053
10430,419,659
10431,419,1055
10432,419,359
10433,419,370
10434,419,1607
10435,419,422
10436,419,1608
10437,419,361
10438,419,1609
10439,419,468
10440,419,660
10441,419,1610
10442,419,661
10443,419,362
10444,419,297
10445,419,1553
10446,419,189
10447,419,662
10448,419,580
10449,419,123
10450,419,663
10451,419,664
10452,419,305
10453,419,1060
10454,419,178
10455,419,1613
10456,419,666
10457,419,310
10458,419,1062
10459,419,495
10460,419,668
10461,419,669
10462,419,57
10463,1601,419
10464,648,354
10465,648,1602
10466,1045,419
10467,1602,354
10468,1602,648
10469,358,645
10470,358,1041
10471,358,419
10472,358,650
10473,1047,645
10474,454,644
10475,454,645
10476,454,419
10477,454,661
10478,454,664
10479,649,354
10480,649,419
10481,649,653
10482,649,1052
10483,650,644
10484,650,645
10485,650,358
10486,650,1056
10487,650,661
10488,650,664
10489,1603,645
10490,1604,668
10491,168,419
10492,168,278
10493,168,170
10494,168,1323
10495,168,178
10496,651,641
10497,651,644
10498,651,645
10499,651,354
10500,651,419
10501,651,359
10502,651,661
10503,651,362
10504,651,664
10505,651,794
10506,651,1614
10507,651,1615
10508,651,669
10509,278,419
10510,278,168
10511,278,1323
10512,278,178
10513,652,645
10514,652,419
10515,653,1034
10516,653,354
10517,653,649
10518,653,1052
10519,791,645
10520,791,419
10521,654,354
10522,655,354
10523,655,419
10524,656,419
10525,1605,645
10526,1605,419
10527,1049,644
10528,1049,645
10529,657,419
10530,657,1050
10531,657,666
10532,1050,419
10533,1050,657
10534,1050,666
10535,1051,661
10536,658,419
10537,1052,354
10538,1052,649
10539,1052,653
10540,1053,645
10541,1053,419
10542,1054,354
10543,1054,419
10544,1054,661
10545,659,645
10546,659,419
10547,1055,645
10548,1055,419
10549,359,645
10550,359,1041
10551,359,419
10552,359,651
10553,370,419
10554,370,468
10555,1606,645
10556,1607,419
10557,638,645
10558,422,419
10559,170,168
10560,1608,419
10561,361,354
10562,361,419
10563,361,668
10564,171,178
10565,1609,419
10566,1056,641
10567,1056,650
10568,338,580
10569,468,645
10570,468,419
10571,468,370
10572,660,645
10573,660,1043
10574,660,419
10575,1610,419
10576,661,644
10577,661,645
10578,661,354
10579,661,1042
10580,661,647
10581,661,419
10582,661,454
10583,661,650
10584,661,651
10585,661,1051
10586,661,1054
10587,661,362
10588,661,1553
10589,661,794
10590,661,178
10591,661,667
10592,362,645
10593,362,419
10594,362,651
10595,362,661
10596,297,419
10597,297,310
10598,1611,667
10599,1553,644
10600,1553,645
10601,1553,419
10602,189,645
10603,189,419
10604,662,645
10605,662,665
10606,580,419
10607,580,338
10608,580,178
10609,123,419
10610,663,419
10611,664,419
10612,664,650
10613,664,651
10614,305,419
10615,1058,645
10616,176,354
10617,665,419
10618,665,669
10619,1060,645
10620,1060,1041
10621,1060,419
10622,1060,667
10623,1323,168
10624,1323,278
10625,794,1041
10626,794,647
10627,794,651
10628,794,661
10629,794,667
10630,1612,354
10631,178,164
10632,178,354
10633,178,419
10634,178,168
10635,178,278
10636,178,171
10637,178,661
10638,178,580
10639,1613,419
10640,666,419
10641,666,657
10642,666,1050
10643,310,419
10644,310,297
10645,1614,651
10646,667,644
10647,667,645
10648,667,647
10649,667,661
10650,667,1611
10651,667,1060
10652,667,794
10653,1062,645
10654,1062,419
10655,1615,651
10656,495,419
10657,668,1599
10658,668,645
10659,668,419
10660,668,361
10661,669,645
10662,669,419
10663,669,651
10664,57,645
10665,57,419
10666,1616,171
10667,1617,171
10668,564,259
10669,564,567
10670,564,167
10671,564,168
10672,564,1623
10673,564,1625
10674,564,1626
10675,564,171
10676,564,1629
10677,564,172
10678,564,1634
10679,564,178
10680,564,312
10681,564,180
10682,564,1639
10683,644,171
10684,1618,171
10685,1619,171
10686,1620,1626
10687,1620,171
10688,565,171
10689,259,564
10690,259,171
10691,354,171
10692,567,564
10693,567,171
10694,830,171
10695,647,171
10696,1621,171
10697,572,171
10698,574,171
10699,1622,171
10700,167,564
10701,168,564
10702,168,171
10703,169,171
10704,1623,564
10705,1623,1625
10706,1623,1626
10707,1623,171
10708,1623,1629
10709,1623,172
10710,1623,1633
10711,1623,1639
10712,1624,171
10713,1625,564
10714,1625,1623
10715,1625,1626
10716,1625,171
10717,1625,178
10718,1542,171
10719,1626,564
10720,1626,1620
10721,1626,1623
10722,1626,1625
10723,1626,171
10724,1626,1252
10725,1626,1629
10726,1626,172
10727,1626,1633
10728,1626,178
10729,91,171
10730,287,171
10731,171,1616
10732,171,1617
10733,171,564
10734,171,644
10735,171,1618
10736,171,1619
10737,171,1620
10738,171,565
10739,171,259
10740,171,354
10741,171,567
10742,171,830
10743,171,647
10744,171,1621
10745,171,572
10746,171,574
10747,171,1622
10748,171,168
10749,171,169
10750,171,1623
10751,171,1624
10752,171,1625
10753,171,1542
10754,171,1626
10755,171,91
10756,171,287
10757,171,290
10758,171,1627
10759,171,1252
10760,171,1628
10761,171,661
10762,171,578
10763,171,1629
10764,171,301
10765,171,1630
10766,171,172
10767,171,1631
10768,171,1632
10769,171,174
10770,171,175
10771,171,176
10772,171,1633
10773,171,1634
10774,171,177
10775,171,178
10776,171,1635
10777,171,1636
10778,171,1637
10779,171,312
10780,171,1638
10781,171,1061
10782,171,1639
10783,171,1640
10784,171,1641
10785,171,1642
10786,290,171
10787,1627,171
10788,1252,1626
10789,1252,171
10790,1252,172
10791,1252,178
10792,1628,171
10793,661,171
10794,578,171
10795,1629,564
10796,1629,1623
10797,1629,1626
10798,1629,171
10799,1629,172
10800,1629,178
10801,1629,1638
10802,301,171
10803,1630,171
10804,172,564
10805,172,1623
10806,172,1626
10807,172,171
10808,172,1252
10809,172,1629
10810,172,178
10811,1631,171
10812,1632,171
10813,174,171
10814,175,171
10815,176,171
10816,1633,1623
10817,1633,1626
10818,1633,171
10819,1634,564
10820,1634,171
10821,177,171
10822,178,564
10823,178,1625
10824,178,1626
10825,178,171
10826,178,1252
10827,178,1629
10828,178,172
10829,178,1638
10830,1635,171
10831,1636,171
10832,1637,171
10833,312,564
10834,312,171
10835,1638,171
